Differential_pressure,Flow_rate,Time,Dust_feed,RUL,"Dust_ISO 12103-1, A3 Medium Test Dust","Dust_ISO 12103-1, A2 Fine Test Dust","Dust_ISO 12103-1, A4 Coarse Test Dust"
12.4783,58.1073311877333,29.0,79.2462662797576,166.0,1,0,0
11.30281,57.9866207712521,29.1,79.2462662797576,165.9,1,0,0
11.30281,57.6464179873394,29.2,79.2462662797576,165.8,1,0,0
12.56872,57.6244746852283,29.3,79.2462662797576,165.7,1,0,0
11.30281,57.7232417995984,29.4,79.2462662797576,165.6,1,0,0
11.30281,58.2499849063256,29.5,79.2462662797576,165.5,1,0,0
10.66985,57.6683761260307,29.6,79.2462662797576,165.4,1,0,0
10.66985,57.6134956158827,29.7,79.2462662797576,165.3,1,0,0
10.66985,57.8110298446229,29.8,79.2462662797576,165.2,1,0,0
10.66985,58.2499849063256,29.9,79.2462662797576,165.1,1,0,0
11.30281,58.2938863471279,30.0,79.2462662797576,165.0,1,0,0
7.505064,57.9646626325608,30.1,79.2462662797576,164.9,1,0,0
7.505064,58.0195431427088,30.2,79.2462662797576,164.8,1,0,0
9.403935,57.8658955181907,30.3,79.2462662797576,164.7,1,0,0
10.21774,57.5257075708582,30.4,79.2462662797576,164.6,1,0,0
7.505064,57.5915523137716,30.5,79.2462662797576,164.5,1,0,0
10.66985,58.3048654164735,30.6,79.2462662797576,164.4,1,0,0
11.30281,57.9975850040175,30.7,79.2462662797576,164.3,1,0,0
11.30281,57.887853656882,30.8,79.2462662797576,164.2,1,0,0
11.57407,57.9756417019065,30.9,79.2462662797576,164.1,1,0,0
12.56872,57.6464179873394,31.0,79.2462662797576,164.0,1,0,0
9.403935,57.9427193304498,31.1,79.2462662797576,163.9,1,0,0
9.403935,57.9866207712521,31.2,79.2462662797576,163.8,1,0,0
10.66985,57.9427193304498,31.3,79.2462662797576,163.7,1,0,0
9.403935,58.0744088162766,31.4,79.2462662797576,163.6,1,0,0
8.138021,58.3048654164735,31.5,79.2462662797576,163.5,1,0,0
10.66985,58.6450533638061,31.6,79.2462662797576,163.4,1,0,0
8.138021,58.3487520206957,31.7,79.2462662797576,163.3,1,0,0
8.138021,58.0305073754743,31.8,79.2462662797576,163.2,1,0,0
9.403935,57.8220089139686,31.9,79.2462662797576,163.1,1,0,0
11.30281,57.9097969589931,32.0,79.2462662797576,163.0,1,0,0
12.56872,57.4818061300559,32.1,79.2462662797576,162.9,1,0,0
13.20168,57.7451851017095,32.2,79.2462662797576,162.8,1,0,0
14.46759,57.6244746852283,32.3,79.2462662797576,162.7,1,0,0
15.73351,57.8439522160796,32.4,79.2462662797576,162.6,1,0,0
15.73351,57.8658955181907,32.5,79.2462662797576,162.5,1,0,0
16.27604,57.4708418972904,32.6,79.2462662797576,162.4,1,0,0
16.36646,57.5257075708582,32.7,79.2462662797576,162.3,1,0,0
15.73351,57.9756417019065,32.8,79.2462662797576,162.2,1,0,0
14.91971,57.657397056685,32.9,79.2462662797576,162.1,1,0,0
15.73351,58.0744088162766,33.0,79.2462662797576,162.0,1,0,0
13.20168,57.6903194281417,33.1,79.2462662797576,161.9,1,0,0
15.55266,57.4598628279448,33.2,79.2462662797576,161.8,1,0,0
16.0952,57.5805880810062,33.3,79.2462662797576,161.7,1,0,0
16.18562,57.6903194281417,33.4,79.2462662797576,161.6,1,0,0
15.73351,57.6683761260307,33.5,79.2462662797576,161.5,1,0,0
11.30281,57.5805880810062,33.6,79.2462662797576,161.4,1,0,0
12.56872,57.7451851017095,33.7,79.2462662797576,161.3,1,0,0
13.47295,58.0305073754743,33.8,79.2462662797576,161.2,1,0,0
14.46759,57.2628387361525,33.9,79.2462662797576,161.1,1,0,0
14.46759,58.0414864448199,34.0,79.2462662797576,161.0,1,0,0
14.46759,57.5476657095495,34.1,79.2462662797576,160.9,1,0,0
13.20168,57.3423183841088,34.2,79.2462662797576,160.8,1,0,0
13.20168,57.7781074731662,34.3,79.2462662797576,160.7,1,0,0
13.20168,58.1182954204987,34.4,79.2462662797576,160.6,1,0,0
13.20168,57.8658955181907,34.5,79.2462662797576,160.5,1,0,0
13.20168,57.8768745875364,34.6,79.2462662797576,160.4,1,0,0
13.20168,58.063429746931,34.7,79.2462662797576,160.3,1,0,0
14.46759,58.3706953228068,34.8,79.2462662797576,160.2,1,0,0
15.73351,58.1182954204987,34.9,79.2462662797576,160.1,1,0,0
14.46759,57.5805880810062,35.0,79.2462662797576,160.0,1,0,0
15.73351,57.635453754574,35.1,79.2462662797576,159.9,1,0,0
15.73351,57.9756417019065,35.2,79.2462662797576,159.8,1,0,0
14.46759,58.1512177919554,35.3,79.2462662797576,159.7,1,0,0
14.46759,58.0085640733632,35.4,79.2462662797576,159.6,1,0,0
15.73351,58.0305073754743,35.5,79.2462662797576,159.5,1,0,0
16.36646,57.6683761260307,35.6,79.2462662797576,159.4,1,0,0
17.63238,57.657397056685,35.7,79.2462662797576,159.3,1,0,0
17.54196,58.063429746931,35.8,79.2462662797576,159.2,1,0,0
16.45689,58.0305073754743,35.9,79.2462662797576,159.1,1,0,0
13.20168,57.7561641710552,36.0,79.2462662797576,159.0,1,0,0
13.20168,57.9097969589931,36.1,79.2462662797576,158.9,1,0,0
12.74957,57.4708418972904,36.2,79.2462662797576,158.8,1,0,0
12.65914,57.3830390156857,36.3,79.2462662797576,158.7,1,0,0
13.20168,57.7342208689441,36.4,79.2462662797576,158.6,1,0,0
18.17491,57.8439522160796,36.5,79.2462662797576,158.5,1,0,0
14.37717,57.9097969589931,36.6,79.2462662797576,158.4,1,0,0
12.56872,57.8988178896474,36.7,79.2462662797576,158.3,1,0,0
10.66985,57.8658955181907,36.8,79.2462662797576,158.2,1,0,0
11.30281,57.5915523137716,36.9,79.2462662797576,158.1,1,0,0
13.20168,57.6464179873394,37.0,79.2462662797576,158.0,1,0,0
14.55802,57.7890865425119,37.1,79.2462662797576,157.9,1,0,0
14.46759,57.8110298446229,37.2,79.2462662797576,157.8,1,0,0
15.73351,57.8110298446229,37.3,79.2462662797576,157.7,1,0,0
16.36646,57.7012984974874,37.4,79.2462662797576,157.6,1,0,0
17.63238,57.8110298446229,37.5,79.2462662797576,157.5,1,0,0
17.54196,58.0195431427088,37.6,79.2462662797576,157.4,1,0,0
18.26534,57.635453754574,37.7,79.2462662797576,157.3,1,0,0
17.63238,57.5915523137716,37.8,79.2462662797576,157.2,1,0,0
17.54196,57.7451851017095,37.9,79.2462662797576,157.1,1,0,0
17.54196,57.5147285015126,38.0,79.2462662797576,157.0,1,0,0
17.08984,57.635453754574,38.1,79.2462662797576,156.9,1,0,0
16.27604,57.8768745875364,38.2,79.2462662797576,156.8,1,0,0
16.27604,57.7781074731662,38.3,79.2462662797576,156.7,1,0,0
17.54196,57.9207760283387,38.4,79.2462662797576,156.6,1,0,0
17.54196,58.1951192327578,38.5,79.2462662797576,156.5,1,0,0
17.54196,57.7890865425119,38.6,79.2462662797576,156.4,1,0,0
17.54196,58.2938863471279,38.7,79.2462662797576,156.3,1,0,0
18.17491,58.2609639756712,38.8,79.2462662797576,156.2,1,0,0
17.54196,57.8658955181907,38.9,79.2462662797576,156.1,1,0,0
18.17491,58.0305073754743,39.0,79.2462662797576,156.0,1,0,0
17.63238,58.2938863471279,39.1,79.2462662797576,155.9,1,0,0
18.26534,57.7232417995984,39.2,79.2462662797576,155.8,1,0,0
15.73351,57.9207760283387,39.3,79.2462662797576,155.7,1,0,0
16.27604,58.0524655141655,39.4,79.2462662797576,155.6,1,0,0
17.63238,58.5133638779792,39.5,79.2462662797576,155.5,1,0,0
17.63238,57.7671432404008,39.6,79.2462662797576,155.4,1,0,0
15.73351,58.0305073754743,39.7,79.2462662797576,155.3,1,0,0
15.73351,57.9866207712521,39.8,79.2462662797576,155.2,1,0,0
17.63238,58.1512177919554,39.9,79.2462662797576,155.1,1,0,0
17.63238,57.887853656882,40.0,79.2462662797576,155.0,1,0,0
16.27604,57.7232417995984,40.1,79.2462662797576,154.9,1,0,0
14.46759,57.9646626325608,40.2,79.2462662797576,154.8,1,0,0
14.46759,57.5586299423149,40.3,79.2462662797576,154.7,1,0,0
15.73351,57.8658955181907,40.4,79.2462662797576,154.6,1,0,0
16.18562,58.4036176942635,40.5,79.2462662797576,154.5,1,0,0
16.27604,58.2280416042145,40.6,79.2462662797576,154.4,1,0,0
16.27604,57.9427193304498,40.7,79.2462662797576,154.3,1,0,0
16.27604,57.635453754574,40.8,79.2462662797576,154.2,1,0,0
17.45153,57.6244746852283,40.9,79.2462662797576,154.1,1,0,0
16.909,57.8658955181907,41.0,79.2462662797576,154.0,1,0,0
15.64308,57.8768745875364,41.1,79.2462662797576,153.9,1,0,0
15.64308,57.9646626325608,41.2,79.2462662797576,153.8,1,0,0
15.64308,58.0414864448199,41.3,79.2462662797576,153.7,1,0,0
14.46759,58.1292744898444,41.4,79.2462662797576,153.6,1,0,0
16.27604,58.14025355919,41.5,79.2462662797576,153.5,1,0,0
17.63238,58.315829649239,41.6,79.2462662797576,153.4,1,0,0
17.54196,57.9317402611041,41.7,79.2462662797576,153.3,1,0,0
16.27604,58.1731759306467,41.8,79.2462662797576,153.2,1,0,0
17.54196,57.8220089139686,41.9,79.2462662797576,153.1,1,0,0
18.17491,57.8439522160796,42.0,79.2462662797576,153.0,1,0,0
19.53125,57.8658955181907,42.1,79.2462662797576,152.9,1,0,0
19.44083,58.4145967636091,42.2,79.2462662797576,152.8,1,0,0
18.26534,58.4694772737571,42.3,79.2462662797576,152.7,1,0,0
19.53125,58.0085640733632,42.4,79.2462662797576,152.6,1,0,0
20.70674,57.9207760283387,42.5,79.2462662797576,152.5,1,0,0
20.70674,57.8439522160796,42.6,79.2462662797576,152.4,1,0,0
21.43012,58.4255758329547,42.7,79.2462662797576,152.3,1,0,0
22.69604,57.7232417995984,42.8,79.2462662797576,152.2,1,0,0
22.69604,57.6134956158827,42.9,79.2462662797576,152.1,1,0,0
21.70139,57.7451851017095,43.0,79.2462662797576,152.0,1,0,0
21.3397,57.5147285015126,43.1,79.2462662797576,151.9,1,0,0
21.3397,57.7232417995984,43.2,79.2462662797576,151.8,1,0,0
21.3397,57.6025165465371,43.3,79.2462662797576,151.7,1,0,0
20.88759,57.8658955181907,43.4,79.2462662797576,151.6,1,0,0
20.25463,57.7342208689441,43.5,79.2462662797576,151.5,1,0,0
19.44083,57.887853656882,43.6,79.2462662797576,151.4,1,0,0
20.70674,57.9646626325608,43.7,79.2462662797576,151.3,1,0,0
20.70674,57.635453754574,43.8,79.2462662797576,151.2,1,0,0
20.70674,57.8000656118575,43.9,79.2462662797576,151.1,1,0,0
20.70674,57.8439522160796,44.0,79.2462662797576,151.0,1,0,0
19.44083,57.4488985951794,44.1,79.2462662797576,150.9,1,0,0
19.44083,57.3423183841088,44.2,79.2462662797576,150.8,1,0,0
19.44083,57.3423183841088,44.3,79.2462662797576,150.7,1,0,0
19.44083,58.1292744898444,44.4,79.2462662797576,150.6,1,0,0
17.63238,57.7451851017095,44.5,79.2462662797576,150.5,1,0,0
17.63238,57.6025165465371,44.6,79.2462662797576,150.4,1,0,0
18.26534,57.9207760283387,44.7,79.2462662797576,150.3,1,0,0
18.17491,58.063429746931,44.8,79.2462662797576,150.2,1,0,0
19.44083,58.4145967636091,44.9,79.2462662797576,150.1,1,0,0
19.44083,58.3706953228068,45.0,79.2462662797576,150.0,1,0,0
19.44083,57.7122627302528,45.1,79.2462662797576,149.9,1,0,0
18.17491,57.4927851994015,45.2,79.2462662797576,149.8,1,0,0
19.44083,58.14025355919,45.3,79.2462662797576,149.7,1,0,0
19.44083,58.2390206735601,45.4,79.2462662797576,149.6,1,0,0
19.44083,58.1621968613011,45.5,79.2462662797576,149.5,1,0,0
18.98871,57.8329879833142,45.6,79.2462662797576,149.4,1,0,0
19.44083,57.7890865425119,45.7,79.2462662797576,149.3,1,0,0
19.44083,57.8988178896474,45.8,79.2462662797576,149.2,1,0,0
19.44083,57.9536983997954,45.9,79.2462662797576,149.1,1,0,0
19.44083,58.0195431427088,46.0,79.2462662797576,149.0,1,0,0
19.44083,57.9646626325608,46.1,79.2462662797576,148.9,1,0,0
19.44083,57.8988178896474,46.2,79.2462662797576,148.8,1,0,0
17.54196,57.4818061300559,46.3,79.2462662797576,148.7,1,0,0
19.44083,57.8329879833142,46.4,79.2462662797576,148.6,1,0,0
21.3397,57.9207760283387,46.5,79.2462662797576,148.5,1,0,0
24.50448,57.7232417995984,46.6,79.2462662797576,148.4,1,0,0
23.23857,57.8329879833142,46.7,79.2462662797576,148.3,1,0,0
22.60561,57.635453754574,46.8,79.2462662797576,148.2,1,0,0
22.60561,57.8768745875364,46.9,79.2462662797576,148.1,1,0,0
22.69604,57.7781074731662,47.0,79.2462662797576,148.0,1,0,0
22.69604,57.7012984974874,47.1,79.2462662797576,147.9,1,0,0
22.69604,58.0085640733632,47.2,79.2462662797576,147.8,1,0,0
22.69604,58.3487520206957,47.3,79.2462662797576,147.7,1,0,0
22.69604,58.1512177919554,47.4,79.2462662797576,147.6,1,0,0
22.69604,58.1512177919554,47.5,79.2462662797576,147.5,1,0,0
22.69604,58.2829072777823,47.6,79.2462662797576,147.4,1,0,0
21.43012,57.635453754574,47.7,79.2462662797576,147.3,1,0,0
22.06308,57.7342208689441,47.8,79.2462662797576,147.2,1,0,0
22.60561,57.8768745875364,47.9,79.2462662797576,147.1,1,0,0
22.60561,58.1951192327578,48.0,79.2462662797576,147.0,1,0,0
20.70674,57.7012984974874,48.1,79.2462662797576,146.9,1,0,0
20.70674,57.8658955181907,48.2,79.2462662797576,146.8,1,0,0
20.70674,57.404997154377,48.3,79.2462662797576,146.7,1,0,0
20.70674,58.2609639756712,48.4,79.2462662797576,146.6,1,0,0
21.3397,58.14025355919,48.5,79.2462662797576,146.5,1,0,0
22.51519,57.9207760283387,48.6,79.2462662797576,146.4,1,0,0
22.60561,57.7232417995984,48.7,79.2462662797576,146.3,1,0,0
21.3397,57.8220089139686,48.8,79.2462662797576,146.2,1,0,0
23.23857,57.9317402611041,48.9,79.2462662797576,146.1,1,0,0
22.60561,58.0195431427088,49.0,79.2462662797576,146.0,1,0,0
22.60561,58.0414864448199,49.1,79.2462662797576,145.9,1,0,0
23.32899,57.9097969589931,49.2,79.2462662797576,145.8,1,0,0
23.32899,57.8768745875364,49.3,79.2462662797576,145.7,1,0,0
23.23857,57.7561641710552,49.4,79.2462662797576,145.6,1,0,0
21.3397,58.0744088162766,49.5,79.2462662797576,145.5,1,0,0
22.60561,57.9427193304498,49.6,79.2462662797576,145.4,1,0,0
22.69604,57.6793403587961,49.7,79.2462662797576,145.3,1,0,0
22.69604,57.4927851994015,49.8,79.2462662797576,145.2,1,0,0
22.69604,57.657397056685,49.9,79.2462662797576,145.1,1,0,0
22.69604,57.9207760283387,50.0,79.2462662797576,145.0,1,0,0
23.23857,57.8329879833142,50.1,79.2462662797576,144.9,1,0,0
22.60561,57.6244746852283,50.2,79.2462662797576,144.8,1,0,0
26.5842,58.2938863471279,50.3,79.2462662797576,144.7,1,0,0
29.29688,58.1731759306467,50.4,79.2462662797576,144.6,1,0,0
25.86082,58.1292744898444,50.5,79.2462662797576,144.5,1,0,0
24.59491,57.9536983997954,50.6,79.2462662797576,144.4,1,0,0
24.59491,57.7671432404008,50.7,79.2462662797576,144.3,1,0,0
24.50448,57.7232417995984,50.8,79.2462662797576,144.2,1,0,0
24.50448,58.4145967636091,50.9,79.2462662797576,144.1,1,0,0
25.7704,57.4488985951794,51.0,79.2462662797576,144.0,1,0,0
23.23857,57.887853656882,51.1,79.2462662797576,143.9,1,0,0
22.60561,58.1621968613011,51.2,79.2462662797576,143.8,1,0,0
22.60561,58.0963521183877,51.3,79.2462662797576,143.7,1,0,0
22.60561,58.1073311877333,51.4,79.2462662797576,143.6,1,0,0
23.23857,57.7671432404008,51.5,79.2462662797576,143.5,1,0,0
23.23857,58.2390206735601,51.6,79.2462662797576,143.4,1,0,0
25.7704,58.1731759306467,51.7,79.2462662797576,143.3,1,0,0
25.7704,57.7781074731662,51.8,79.2462662797576,143.2,1,0,0
26.40336,57.8000656118575,51.9,79.2462662797576,143.1,1,0,0
26.40336,58.0524655141655,52.0,79.2462662797576,143.0,1,0,0
25.7704,57.7122627302528,52.1,79.2462662797576,142.9,1,0,0
25.7704,57.4269404564881,52.2,79.2462662797576,142.8,1,0,0
24.59491,57.5915523137716,52.3,79.2462662797576,142.7,1,0,0
24.50448,57.4598628279448,52.4,79.2462662797576,142.6,1,0,0
24.50448,58.1182954204987,52.5,79.2462662797576,142.5,1,0,0
25.7704,57.3830390156857,52.6,79.2462662797576,142.4,1,0,0
24.50448,57.6793403587961,52.7,79.2462662797576,142.3,1,0,0
24.50448,58.2499849063256,52.8,79.2462662797576,142.2,1,0,0
24.59491,57.8329879833142,52.9,79.2462662797576,142.1,1,0,0
23.32899,58.1731759306467,53.0,79.2462662797576,142.0,1,0,0
23.32899,58.2060983021034,53.1,79.2462662797576,141.9,1,0,0
23.23857,57.9097969589931,53.2,79.2462662797576,141.8,1,0,0
23.23857,58.1073311877333,53.3,79.2462662797576,141.7,1,0,0
23.23857,57.9317402611041,53.4,79.2462662797576,141.6,1,0,0
18.17491,57.9756417019065,53.5,79.2462662797576,141.5,1,0,0
19.44083,57.9427193304498,53.6,79.2462662797576,141.4,1,0,0
24.77575,58.0963521183877,53.7,79.2462662797576,141.3,1,0,0
25.7704,58.1731759306467,53.8,79.2462662797576,141.2,1,0,0
24.50448,57.5915523137716,53.9,79.2462662797576,141.1,1,0,0
25.7704,57.887853656882,54.0,79.2462662797576,141.0,1,0,0
24.50448,57.4488985951794,54.1,79.2462662797576,140.9,1,0,0
24.50448,57.9097969589931,54.2,79.2462662797576,140.8,1,0,0
27.66927,57.7561641710552,54.3,79.2462662797576,140.7,1,0,0
27.66927,57.9317402611041,54.4,79.2462662797576,140.6,1,0,0
26.40336,57.657397056685,54.5,79.2462662797576,140.5,1,0,0
27.66927,57.5147285015126,54.6,79.2462662797576,140.4,1,0,0
27.66927,57.7781074731662,54.7,79.2462662797576,140.3,1,0,0
27.66927,57.8110298446229,54.8,79.2462662797576,140.2,1,0,0
28.30223,57.9317402611041,54.9,79.2462662797576,140.1,1,0,0
28.30223,57.7451851017095,55.0,79.2462662797576,140.0,1,0,0
27.66927,58.063429746931,55.1,79.2462662797576,139.9,1,0,0
28.30223,58.4255758329547,55.2,79.2462662797576,139.8,1,0,0
28.30223,57.9097969589931,55.3,79.2462662797576,139.7,1,0,0
27.66927,58.2060983021034,55.4,79.2462662797576,139.6,1,0,0
27.66927,57.9756417019065,55.5,79.2462662797576,139.5,1,0,0
27.66927,57.6025165465371,55.6,79.2462662797576,139.4,1,0,0
27.66927,58.1841401634122,55.7,79.2462662797576,139.3,1,0,0
27.75969,58.0085640733632,55.8,79.2462662797576,139.2,1,0,0
28.30223,57.7232417995984,55.9,79.2462662797576,139.1,1,0,0
27.57885,57.7342208689441,56.0,79.2462662797576,139.0,1,0,0
27.66927,57.9536983997954,56.1,79.2462662797576,138.9,1,0,0
27.398,57.5366866402038,56.2,79.2462662797576,138.8,1,0,0
26.31293,57.8768745875364,56.3,79.2462662797576,138.7,1,0,0
26.40336,58.1292744898444,56.4,79.2462662797576,138.6,1,0,0
26.40336,58.1731759306467,56.5,79.2462662797576,138.5,1,0,0
26.40336,58.1073311877333,56.6,79.2462662797576,138.4,1,0,0
26.40336,57.4818061300559,56.7,79.2462662797576,138.3,1,0,0
26.40336,57.9317402611041,56.8,79.2462662797576,138.2,1,0,0
27.66927,57.6025165465371,56.9,79.2462662797576,138.1,1,0,0
28.30223,57.5366866402038,57.0,79.2462662797576,138.0,1,0,0
25.95125,57.6244746852283,57.1,79.2462662797576,137.9,1,0,0
25.7704,57.657397056685,57.2,79.2462662797576,137.8,1,0,0
24.50448,57.8000656118575,57.3,79.2462662797576,137.7,1,0,0
26.40336,57.6793403587961,57.4,79.2462662797576,137.6,1,0,0
27.30758,57.8658955181907,57.5,79.2462662797576,137.5,1,0,0
27.66927,58.0524655141655,57.6,79.2462662797576,137.4,1,0,0
27.66927,58.0195431427088,57.7,79.2462662797576,137.3,1,0,0
28.30223,58.2280416042145,57.8,79.2462662797576,137.2,1,0,0
28.30223,58.3487520206957,57.9,79.2462662797576,137.1,1,0,0
28.03096,58.4145967636091,58.0,79.2462662797576,137.0,1,0,0
27.66927,58.0195431427088,58.1,79.2462662797576,136.9,1,0,0
26.40336,57.9097969589931,58.2,79.2462662797576,136.8,1,0,0
28.30223,57.8988178896474,58.3,79.2462662797576,136.7,1,0,0
28.30223,57.9427193304498,58.4,79.2462662797576,136.6,1,0,0
27.66927,57.5586299423149,58.5,79.2462662797576,136.5,1,0,0
27.66927,57.4379195258337,58.6,79.2462662797576,136.4,1,0,0
27.66927,58.0414864448199,58.7,79.2462662797576,136.3,1,0,0
26.31293,57.6683761260307,58.8,79.2462662797576,136.2,1,0,0
25.67998,58.0524655141655,58.9,79.2462662797576,136.1,1,0,0
29.56814,58.3377877879303,59.0,79.2462662797576,136.0,1,0,0
36.44025,58.3377877879303,59.1,79.2462662797576,135.9,1,0,0
29.56814,58.1292744898444,59.2,79.2462662797576,135.8,1,0,0
28.30223,58.4365549023004,59.3,79.2462662797576,135.7,1,0,0
29.56814,58.3597310900413,59.4,79.2462662797576,135.6,1,0,0
29.56814,58.5792086208926,59.5,79.2462662797576,135.5,1,0,0
30.83406,58.315829649239,59.6,79.2462662797576,135.4,1,0,0
30.83406,58.4584982044115,59.7,79.2462662797576,135.3,1,0,0
32.73293,57.9975850040175,59.8,79.2462662797576,135.2,1,0,0
31.46701,58.7218771760651,59.9,79.2462662797576,135.1,1,0,0
32.82335,58.3706953228068,60.0,79.2462662797576,135.0,1,0,0
32.64251,58.1073311877333,60.1,79.2462662797576,134.9,1,0,0
32.64251,58.2499849063256,60.2,79.2462662797576,134.8,1,0,0
30.83406,58.7657637802873,60.3,79.2462662797576,134.7,1,0,0
31.19575,58.2499849063256,60.4,79.2462662797576,134.6,1,0,0
31.91912,58.3268087185846,60.5,79.2462662797576,134.5,1,0,0
33.27546,57.7561641710552,60.6,79.2462662797576,134.4,1,0,0
32.73293,58.0963521183877,60.7,79.2462662797576,134.3,1,0,0
33.36589,58.2170625348689,60.8,79.2462662797576,134.2,1,0,0
33.63715,58.0853878856222,60.9,79.2462662797576,134.1,1,0,0
34.54138,58.5792086208926,61.0,79.2462662797576,134.0,1,0,0
34.54138,58.6669966659171,61.1,79.2462662797576,133.9,1,0,0
34.54138,58.5023848086336,61.2,79.2462662797576,133.8,1,0,0
42.6794,58.3597310900413,61.3,79.2462662797576,133.7,1,0,0
36.44025,57.9207760283387,61.4,79.2462662797576,133.6,1,0,0
35.89771,58.5462862494359,61.5,79.2462662797576,133.5,1,0,0
34.6318,57.7451851017095,61.6,79.2462662797576,133.4,1,0,0
40.87094,58.4475191350658,61.7,79.2462662797576,133.3,1,0,0
36.44025,58.2499849063256,61.8,79.2462662797576,133.2,1,0,0
31.37659,58.0963521183877,61.9,79.2462662797576,133.1,1,0,0
30.83406,58.315829649239,62.0,79.2462662797576,133.0,1,0,0
33.36589,58.2170625348689,62.1,79.2462662797576,132.9,1,0,0
33.36589,58.1951192327578,62.2,79.2462662797576,132.8,1,0,0
34.6318,58.4584982044115,62.3,79.2462662797576,132.7,1,0,0
36.53067,58.568229551547,62.4,79.2462662797576,132.6,1,0,0
37.70617,58.4255758329547,62.5,79.2462662797576,132.5,1,0,0
38.33912,58.2499849063256,62.6,79.2462662797576,132.4,1,0,0
38.33912,58.392653461498,62.7,79.2462662797576,132.3,1,0,0
37.70617,58.4475191350658,62.8,79.2462662797576,132.2,1,0,0
39.0625,58.2280416042145,62.9,79.2462662797576,132.1,1,0,0
40.05715,58.5133638779792,63.0,79.2462662797576,132.0,1,0,0
40.87094,58.4145967636091,63.1,79.2462662797576,131.9,1,0,0
40.87094,58.0853878856222,63.2,79.2462662797576,131.8,1,0,0
41.41348,58.5243429473249,63.3,79.2462662797576,131.7,1,0,0
41.77517,58.2938863471279,63.4,79.2462662797576,131.6,1,0,0
42.6794,58.2499849063256,63.5,79.2462662797576,131.5,1,0,0
39.60503,57.9097969589931,63.6,79.2462662797576,131.4,1,0,0
38.33912,58.392653461498,63.7,79.2462662797576,131.3,1,0,0
38.42954,58.5353071800903,63.8,79.2462662797576,131.2,1,0,0
40.87094,58.6450533638061,63.9,79.2462662797576,131.1,1,0,0
40.78053,58.5353071800903,64.0,79.2462662797576,131.0,1,0,0
42.6794,57.9866207712521,64.1,79.2462662797576,130.9,1,0,0
43.31235,58.0853878856222,64.2,79.2462662797576,130.8,1,0,0
43.40278,58.3268087185846,64.3,79.2462662797576,130.7,1,0,0
43.40278,58.568229551547,64.4,79.2462662797576,130.6,1,0,0
43.40278,57.8110298446229,64.5,79.2462662797576,130.5,1,0,0
42.76982,58.3706953228068,64.6,79.2462662797576,130.4,1,0,0
42.76982,57.8220089139686,64.7,79.2462662797576,130.3,1,0,0
42.76982,58.3377877879303,64.8,79.2462662797576,130.2,1,0,0
44.57827,58.2280416042145,64.9,79.2462662797576,130.1,1,0,0
43.31235,57.9427193304498,65.0,79.2462662797576,130.0,1,0,0
43.40278,58.2170625348689,65.1,79.2462662797576,129.9,1,0,0
41.50391,58.2390206735601,65.2,79.2462662797576,129.8,1,0,0
42.76982,58.1951192327578,65.3,79.2462662797576,129.7,1,0,0
42.76982,58.0195431427088,65.4,79.2462662797576,129.6,1,0,0
42.76982,58.2280416042145,65.5,79.2462662797576,129.5,1,0,0
42.76982,58.1512177919554,65.6,79.2462662797576,129.4,1,0,0
41.41348,58.5462862494359,65.7,79.2462662797576,129.3,1,0,0
40.23799,58.0195431427088,65.8,79.2462662797576,129.2,1,0,0
40.05715,58.392653461498,65.9,79.2462662797576,129.1,1,0,0
41.50391,58.392653461498,66.0,79.2462662797576,129.0,1,0,0
41.50391,58.2390206735601,66.1,79.2462662797576,128.9,1,0,0
42.76982,57.8439522160796,66.2,79.2462662797576,128.8,1,0,0
43.40278,58.1951192327578,66.3,79.2462662797576,128.7,1,0,0
43.40278,58.4584982044115,66.4,79.2462662797576,128.6,1,0,0
43.31235,58.14025355919,66.5,79.2462662797576,128.5,1,0,0
44.66869,57.9866207712521,66.6,79.2462662797576,128.4,1,0,0
44.66869,58.392653461498,66.7,79.2462662797576,128.3,1,0,0
44.66869,58.3268087185846,66.8,79.2462662797576,128.2,1,0,0
45.84418,58.4036176942635,66.9,79.2462662797576,128.1,1,0,0
44.66869,58.3597310900413,67.0,79.2462662797576,128.0,1,0,0
46.47714,58.1182954204987,67.1,79.2462662797576,127.9,1,0,0
46.56756,57.6903194281417,67.2,79.2462662797576,127.8,1,0,0
45.84418,58.623110061695,67.3,79.2462662797576,127.7,1,0,0
45.93461,58.3597310900413,67.4,79.2462662797576,127.6,1,0,0
44.66869,57.4598628279448,67.5,79.2462662797576,127.5,1,0,0
43.67405,57.8329879833142,67.6,79.2462662797576,127.4,1,0,0
43.13151,57.5257075708582,67.7,79.2462662797576,127.3,1,0,0
42.76982,58.0744088162766,67.8,79.2462662797576,127.2,1,0,0
43.40278,58.3597310900413,67.9,79.2462662797576,127.1,1,0,0
42.76982,58.3377877879303,68.0,79.2462662797576,127.0,1,0,0
42.95066,58.4694772737571,68.1,79.2462662797576,126.9,1,0,0
43.40278,58.1841401634122,68.2,79.2462662797576,126.8,1,0,0
43.40278,58.3597310900413,68.3,79.2462662797576,126.7,1,0,0
43.40278,57.9756417019065,68.4,79.2462662797576,126.6,1,0,0
42.76982,57.635453754574,68.5,79.2462662797576,126.5,1,0,0
41.50391,57.9427193304498,68.6,79.2462662797576,126.4,1,0,0
41.50391,57.887853656882,68.7,79.2462662797576,126.3,1,0,0
